source_id,corpus,folder_name,rank,section_id,chapter_id,chapter_title,section_title,similarity_score,candidate_band,mapping_grade,status,rationale
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,1,4.2,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,魏玛包豪斯与基础课程,0.409769,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,2,3.4,CH03,第三章　战争、革命与先锋派的视觉—物质实验,俄国构成主义与生产主义,0.388279,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,3,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.367373,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,4,3.1,CH03,第三章　战争、革命与先锋派的视觉—物质实验,战争、都市与机械感知,0.336126,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,5,3.3,CH03,第三章　战争、革命与先锋派的视觉—物质实验,达达与蒙太奇,0.335419,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,6,11.4,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,建筑的复杂、矛盾与符号,0.332251,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,7,2.5,CH02,第二章　改良、消费、展览与跨国物质流动,从唯美主义到新艺术,0.302994,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,8,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.301904,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",1,7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,0.37282,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",2,14.3,CH14,第十四章　交互、服务与平台：数字设计的制度化,HCI与设计方法的汇合,0.340569,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",3,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.32381,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",4,5.5,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,工业设计职业的形成,0.311628,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",5,4.2,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,魏玛包豪斯与基础课程,0.301637,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",6,2.2,CH02,第二章　改良、消费、展览与跨国物质流动,博物馆、学校与国家治理,0.296428,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",7,14.5,CH14,第十四章　交互、服务与平台：数字设计的制度化,服务设计与组织流程,0.292163,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",8,16.5,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,自动化界面与人的控制权,0.283309,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",1,14.3,CH14,第十四章　交互、服务与平台：数字设计的制度化,HCI与设计方法的汇合,0.276732,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",2,16.5,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,自动化界面与人的控制权,0.258741,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",3,16.2,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,数据集作为设计材料,0.25647,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",4,16.3,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,推荐、搜索与可见性政治,0.254156,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",5,16.4,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,生成式AI与作者制度,0.253094,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",6,4.2,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,魏玛包豪斯与基础课程,0.238298,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",7,14.6,CH14,第十四章　交互、服务与平台：数字设计的制度化,设计系统与平台规模化,0.2348,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",8,14.5,CH14,第十四章　交互、服务与平台：数字设计的制度化,服务设计与组织流程,0.230416,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",1,12.1,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,从职业伦理到社会批判,0.369244,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",2,8.3,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,苏联及社会主义现代主义,0.357312,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",3,7.3,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,美国“Good Design”体系,0.337815,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",4,1.2,CH01,第一章　工业化、劳动分工与“设计”的生成,机器、能源与尺度变化,0.315069,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",5,5.1,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,装饰艺术与1925年巴黎博览会,0.297051,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",6,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.296663,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",7,3.1,CH03,第三章　战争、革命与先锋派的视觉—物质实验,战争、都市与机械感知,0.29254,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",8,11.4,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,建筑的复杂、矛盾与符号,0.28706,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",1,7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,0.451994,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",2,9.1,CH09,第九章　消费社会、家庭、性别与企业形象,丰裕社会与消费公民,0.406118,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",3,11.4,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,建筑的复杂、矛盾与符号,0.403257,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",4,5.1,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,装饰艺术与1925年巴黎博览会,0.385604,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",5,5.7,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,商业设计的伦理争议,0.38094,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",6,2.1,CH02,第二章　改良、消费、展览与跨国物质流动,1851年万国工业博览会,0.370528,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",7,11.5,CH11,第十一章　从反设计到后现代：意义、差异与媒介转向,孟菲斯及对象的叙事化,0.360859,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",8,2.3,CH02,第二章　改良、消费、展览与跨国物质流动,拉斯金、莫里斯与劳动伦理,0.357582,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,1,14.1,CH14,第十四章　交互、服务与平台：数字设计的制度化,从计算工具到软件媒介,0.479779,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,2,14.3,CH14,第十四章　交互、服务与平台：数字设计的制度化,HCI与设计方法的汇合,0.29481,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,3,1.7,CH01,第一章　工业化、劳动分工与“设计”的生成,区域差异与混合生产,0.281911,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,4,14.4,CH14,第十四章　交互、服务与平台：数字设计的制度化,网络、网页与移动交互,0.280473,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,5,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.276834,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,6,15.5,CH15,第十五章　批判、推测、转型与多元世界设计,转型设计与系统时间尺度,0.273316,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,7,14.6,CH14,第十四章　交互、服务与平台：数字设计的制度化,设计系统与平台规模化,0.262109,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0274,book,Lev Manovich：《Software Takes Command》,8,14.7,CH14,第十四章　交互、服务与平台：数字设计的制度化,数据化商业模式及其边界,0.255574,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,1,6.5,CH06,第六章　东亚转译与中国现代设计的形成（1895—1949）,教育制度与东亚中介,0.320054,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,2,2.3,CH02,第二章　改良、消费、展览与跨国物质流动,拉斯金、莫里斯与劳动伦理,0.320007,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,3,10.5,CH10,第十章　新中国设计制度的重组（1949—1978）,宣传视觉与出版系统,0.316421,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,4,7.3,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,美国“Good Design”体系,0.31071,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,5,10.6,CH10,第十章　新中国设计制度的重组（1949—1978）,工艺美术与民族形式,0.299275,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,6,9.4,CH09,第九章　消费社会、家庭、性别与企业形象,青年文化、亚文化使用与商业吸收,0.298494,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,7,16.4,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,生成式AI与作者制度,0.29114,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,8,1.6,CH01,第一章　工业化、劳动分工与“设计”的生成,“工业艺术”“装饰艺术”与“设计”,0.2781,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",1,3.4,CH03,第三章　战争、革命与先锋派的视觉—物质实验,俄国构成主义与生产主义,0.572557,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",2,3.5,CH03,第三章　战争、革命与先锋派的视觉—物质实验,风格派与普遍秩序,0.540061,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",3,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.376267,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",4,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.330918,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",5,10.5,CH10,第十章　新中国设计制度的重组（1949—1978）,宣传视觉与出版系统,0.324005,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",6,3.3,CH03,第三章　战争、革命与先锋派的视觉—物质实验,达达与蒙太奇,0.316132,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",7,3.1,CH03,第三章　战争、革命与先锋派的视觉—物质实验,战争、都市与机械感知,0.314249,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",8,7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,0.309363,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,1,3.4,CH03,第三章　战争、革命与先锋派的视觉—物质实验,俄国构成主义与生产主义,0.55599,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,2,4.2,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,魏玛包豪斯与基础课程,0.405997,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,3,3.2,CH03,第三章　战争、革命与先锋派的视觉—物质实验,未来主义,0.403661,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,4,2.5,CH02,第二章　改良、消费、展览与跨国物质流动,从唯美主义到新艺术,0.387733,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,5,4.3,CH04,第四章　制度化的现代主义：制造联盟、包豪斯与设计教育,1923年的制度转向,0.380867,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,6,3.5,CH03,第三章　战争、革命与先锋派的视觉—物质实验,风格派与普遍秩序,0.370136,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,7,12.3,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,环境设计与生命周期,0.355838,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0277,book,Lodder：《Russian constructivism》,8,1.6,CH01,第一章　工业化、劳动分工与“设计”的生成,“工业艺术”“装饰艺术”与“设计”,0.343272,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",1,12.6,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,女性主义设计批评,0.375997,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",2,3.6,CH03,第三章　战争、革命与先锋派的视觉—物质实验,新摄影、新字体与展览设计,0.334991,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",3,5.7,CH05,第五章　商业现代性：装饰艺术、流线型与工业设计职业,商业设计的伦理争议,0.330739,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",4,0.4,CH00,导论　设计史的对象、证据、时间与叙事,人工物如何成为史料,0.318351,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",5,8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,0.304749,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",6,16.3,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,推荐、搜索与可见性政治,0.302768,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",7,1.1,CH01,第一章　工业化、劳动分工与“设计”的生成,前工业造物与分布式知识,0.285858,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",8,3.5,CH03,第三章　战争、革命与先锋派的视觉—物质实验,风格派与普遍秩序,0.28322,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,1,14.2,CH14,第十四章　交互、服务与平台：数字设计的制度化,图形用户界面与交互范式,0.339632,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,2,12.4,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,参与式设计的北欧传统,0.327447,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,3,10.2,CH10,第十章　新中国设计制度的重组（1949—1978）,计划生产中的设计劳动,0.312931,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,4,14.3,CH14,第十四章　交互、服务与平台：数字设计的制度化,HCI与设计方法的汇合,0.293192,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,5,16.2,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,数据集作为设计材料,0.291284,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,6,8.2,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,东欧社会主义日常生活,0.284316,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,7,16.5,CH16,第十六章　算法、人工智能与中国当代设计转型（2008—至今）,自动化界面与人的控制权,0.27238,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,8,0.4,CH00,导论　设计史的对象、证据、时间与叙事,人工物如何成为史料,0.26431,machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0280,book,Löwgren：《Thoughtful interaction design a design perspective on information technology》,1,12.4,CH12,第十二章　设计责任的扩展：伦理、生态、参与和包容,参与式设计的北欧传统,0.563281,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0280,book,Löwgren：《Thoughtful interaction design a design perspective on information technology》,2,14.2,CH14,第十四章　交互、服务与平台：数字设计的制度化,图形用户界面与交互范式,0.45227,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
B0280,book,Löwgren：《Thoughtful interaction design a design perspective on information technology》,3,14.3,CH14,第十四章　交互、服务与平台：数字设计的制度化,HCI与设计方法的汇合,0.419173,strong_machine_candidate,UNREVIEWED,candidate_needs_review,字符n-gram与英文术语相似度生成；尚未完成语义、版本和证据权限复核。
